occurrence_id,unit_id,chunk,kind,chunk_id,offset,offset_hex,opcode_hex,opcode_name,source,sub_type,text_id,unresolved
DLOC_03047,DLG_0dc6b9909234,GPL-139,GPL ,139,5259,0x148B,0x4F,gpl print string,inline,compressed,,False
DLOC_03048,DLG_ec4b08416a5f,GPL-139,GPL ,139,5306,0x14BA,0x4F,gpl print string,inline,compressed,,False
DLOC_03049,DLG_96e372b66f71,GPL-139,GPL ,139,5367,0x14F7,0x4F,gpl print string,inline,compressed,,False
DLOC_03050,DLG_2bc2482abdee,GPL-139,GPL ,139,5432,0x1538,0x4F,gpl print string,inline,compressed,,False
DLOC_03051,DLG_070bd8ad4378,GPL-139,GPL ,139,5496,0x1578,0x4F,gpl print string,inline,compressed,,False
DLOC_03052,DLG_1e82ab82c6de,GPL-139,GPL ,139,5693,0x163D,0x48,gpl menu,text:gstring,,1,False
DLOC_03053,DLG_55778b85c913,GPL-139,GPL ,139,5693,0x163D,0x48,gpl menu,inline,compressed,,False
DLOC_03054,DLG_d045746f79b1,GPL-139,GPL ,139,5693,0x163D,0x48,gpl menu,inline,compressed,,False
DLOC_03055,DLG_7256d47bbac8,GPL-139,GPL ,139,5693,0x163D,0x48,gpl menu,inline,compressed,,False
DLOC_03056,DLG_2b5b4612d810,GPL-139,GPL ,139,5693,0x163D,0x48,gpl menu,inline,compressed,,False
DLOC_03057,DLG_5049d00dbdc9,GPL-139,GPL ,139,5693,0x163D,0x48,gpl menu,inline,compressed,,False
DLOC_03058,DLG_4f750bbbbb13,GPL-139,GPL ,139,5693,0x163D,0x48,gpl menu,text:gstring,,7,False
DLOC_03059,DLG_df8a816d7aba,GPL-139,GPL ,139,5693,0x163D,0x48,gpl menu,inline,compressed,,False
DLOC_03060,DLG_e677ebc2d07f,GPL-139,GPL ,139,5915,0x171B,0x4F,gpl print string,inline,compressed,,False
DLOC_03061,DLG_f6ff4d2a38da,GPL-139,GPL ,139,5976,0x1758,0x4F,gpl print string,inline,compressed,,False
DLOC_03062,DLG_988251347a81,GPL-139,GPL ,139,5997,0x176D,0x4F,gpl print string,inline,compressed,,False
DLOC_03063,DLG_f5530b333cb0,GPL-139,GPL ,139,6059,0x17AB,0x4F,gpl print string,inline,compressed,,False
DLOC_03064,DLG_2906e7c85a9a,GPL-139,GPL ,139,6120,0x17E8,0x4F,gpl print string,inline,compressed,,False
DLOC_03065,DLG_e6877c7b9858,GPL-139,GPL ,139,6162,0x1812,0x4F,gpl print string,inline,compressed,,False
DLOC_03066,DLG_3f63e6c971f2,GPL-139,GPL ,139,6224,0x1850,0x4F,gpl print string,inline,compressed,,False
DLOC_03067,DLG_454cc4634750,GPL-139,GPL ,139,6267,0x187B,0x4F,gpl print string,inline,compressed,,False
DLOC_03068,DLG_fe3e6336a41a,GPL-139,GPL ,139,6323,0x18B3,0x4F,gpl print string,inline,compressed,,False
DLOC_03069,DLG_3cd925e04872,GPL-139,GPL ,139,6384,0x18F0,0x4F,gpl print string,inline,compressed,,False
DLOC_03070,DLG_4c157759f06e,GPL-139,GPL ,139,6436,0x1924,0x4F,gpl print string,inline,compressed,,False
DLOC_03071,DLG_99066a40289e,GPL-139,GPL ,139,6501,0x1965,0x4F,gpl print string,inline,compressed,,False
DLOC_03072,DLG_d88c6450a75b,GPL-139,GPL ,139,6567,0x19A7,0x4F,gpl print string,inline,compressed,,False
DLOC_03073,DLG_f7e90c47830b,GPL-139,GPL ,139,6634,0x19EA,0x4F,gpl print string,inline,compressed,,False
DLOC_03074,DLG_e2c74472eb5c,GPL-139,GPL ,139,6699,0x1A2B,0x4F,gpl print string,inline,compressed,,False
DLOC_03075,DLG_77dcd9f3dbae,GPL-139,GPL ,139,6760,0x1A68,0x4F,gpl print string,inline,compressed,,False
DLOC_03076,DLG_23c2397ee7cb,GPL-139,GPL ,139,6783,0x1A7F,0x4F,gpl print string,inline,compressed,,False
DLOC_03077,DLG_01855766c358,GPL-139,GPL ,139,6848,0x1AC0,0x4F,gpl print string,inline,compressed,,False
DLOC_03078,DLG_1c4419736a77,GPL-139,GPL ,139,6907,0x1AFB,0x4F,gpl print string,inline,compressed,,False
DLOC_03079,DLG_2c4579f70ed4,GPL-139,GPL ,139,6970,0x1B3A,0x4F,gpl print string,inline,compressed,,False
DLOC_03080,DLG_2525596d7c3b,GPL-139,GPL ,139,7038,0x1B7E,0x4F,gpl print string,inline,compressed,,False
DLOC_03081,DLG_c5ea53a5ef9e,GPL-139,GPL ,139,7087,0x1BAF,0x4F,gpl print string,inline,compressed,,False
DLOC_03082,DLG_07fa702e8862,GPL-139,GPL ,139,7148,0x1BEC,0x4F,gpl print string,inline,compressed,,False
DLOC_03083,DLG_a9b7a1e104cd,GPL-139,GPL ,139,7213,0x1C2D,0x4F,gpl print string,inline,compressed,,False
DLOC_03084,DLG_f69c6fcace86,GPL-139,GPL ,139,7276,0x1C6C,0x4F,gpl print string,inline,compressed,,False
DLOC_03085,DLG_ddaaf0a60ee9,GPL-139,GPL ,139,7326,0x1C9E,0x4F,gpl print string,inline,compressed,,False
DLOC_03086,DLG_aee204ecd8ba,GPL-139,GPL ,139,7394,0x1CE2,0x4F,gpl print string,inline,compressed,,False
DLOC_03087,DLG_3617c6ac4ef3,GPL-139,GPL ,139,7459,0x1D23,0x4F,gpl print string,inline,compressed,,False
DLOC_03088,DLG_7f2c1f475978,GPL-139,GPL ,139,7528,0x1D68,0x4F,gpl print string,inline,compressed,,False
DLOC_03089,DLG_ce6445f550a4,GPL-139,GPL ,139,7594,0x1DAA,0x4F,gpl print string,inline,compressed,,False
DLOC_03090,DLG_beb42963c9d9,GPL-139,GPL ,139,7656,0x1DE8,0x4F,gpl print string,inline,compressed,,False
DLOC_03091,DLG_06ad857372e6,GPL-139,GPL ,139,7699,0x1E13,0x4F,gpl print string,inline,compressed,,False
DLOC_03092,DLG_1e82ab82c6de,GPL-139,GPL ,139,7743,0x1E3F,0x48,gpl menu,text:gstring,,1,False
DLOC_03093,DLG_ba00076e550b,GPL-139,GPL ,139,7743,0x1E3F,0x48,gpl menu,inline,compressed,,False
DLOC_03094,DLG_30075a77ce6c,GPL-139,GPL ,139,7743,0x1E3F,0x48,gpl menu,inline,compressed,,False
DLOC_03095,DLG_7f60b8089e2e,GPL-139,GPL ,139,7743,0x1E3F,0x48,gpl menu,inline,compressed,,False
DLOC_03096,DLG_b24106af97c7,GPL-139,GPL ,139,7743,0x1E3F,0x48,gpl menu,inline,compressed,,False
DLOC_03097,DLG_c65a8036e88b,GPL-139,GPL ,139,7743,0x1E3F,0x48,gpl menu,inline,compressed,,False
DLOC_03098,DLG_2b5a42405a48,GPL-139,GPL ,139,7743,0x1E3F,0x48,gpl menu,inline,compressed,,False
DLOC_03099,DLG_8e981a935fda,GPL-139,GPL ,139,7743,0x1E3F,0x48,gpl menu,inline,compressed,,False
DLOC_03100,DLG_341e82ec2196,GPL-139,GPL ,139,7743,0x1E3F,0x48,gpl menu,inline,compressed,,False
DLOC_03101,DLG_2a6d881c1982,GPL-139,GPL ,139,7960,0x1F18,0x4F,gpl print string,inline,compressed,,False
DLOC_03102,DLG_332869f2f93d,GPL-139,GPL ,139,8008,0x1F48,0x4F,gpl print string,inline,compressed,,False
DLOC_03103,DLG_b70339ef722c,GPL-139,GPL ,139,8072,0x1F88,0x4F,gpl print string,inline,compressed,,False
DLOC_03104,DLG_fb19d5360f3f,GPL-139,GPL ,139,8105,0x1FA9,0x4F,gpl print string,inline,compressed,,False
DLOC_03105,DLG_4bc1be3bf113,GPL-139,GPL ,139,8154,0x1FDA,0x4F,gpl print string,inline,compressed,,False
DLOC_03106,DLG_4be0a2e5d9a5,GPL-139,GPL ,139,8223,0x201F,0x4F,gpl print string,inline,compressed,,False
DLOC_03107,DLG_5892e985b0b0,GPL-139,GPL ,139,8267,0x204B,0x4F,gpl print string,inline,compressed,,False
DLOC_03108,DLG_a959d1bbaaa6,GPL-139,GPL ,139,8302,0x206E,0x4F,gpl print string,inline,compressed,,False
DLOC_03109,DLG_fbffb06296fa,GPL-139,GPL ,139,8357,0x20A5,0x4F,gpl print string,inline,compressed,,False
DLOC_03110,DLG_8e88df36f854,GPL-139,GPL ,139,8423,0x20E7,0x4F,gpl print string,inline,compressed,,False
DLOC_03111,DLG_f91e8037a46d,GPL-139,GPL ,139,8495,0x212F,0x4F,gpl print string,inline,compressed,,False
DLOC_03112,DLG_58166fe0b246,GPL-139,GPL ,139,8559,0x216F,0x4F,gpl print string,inline,compressed,,False
DLOC_03113,DLG_666b5040363d,GPL-139,GPL ,139,8622,0x21AE,0x4F,gpl print string,text:gstring,,5,False
DLOC_03114,DLG_33724d25c948,GPL-139,GPL ,139,8632,0x21B8,0x4F,gpl print string,text:gstring,,2,False
DLOC_03115,DLG_cfce762186f2,GPL-139,GPL ,139,8637,0x21BD,0x4F,gpl print string,text:gstring,,3,False
DLOC_03116,DLG_0309b661879f,GPL-14,GPL ,14,30,0x001E,0x4F,gpl print string,inline,compressed,,False
DLOC_03117,DLG_9fc2dde4bc60,GPL-14,GPL ,14,98,0x0062,0x4F,gpl print string,inline,compressed,,False
DLOC_03118,DLG_58c10a814738,GPL-14,GPL ,14,172,0x00AC,0x4F,gpl print string,inline,compressed,,False
DLOC_03119,DLG_33724d25c948,GPL-14,GPL ,14,205,0x00CD,0x4F,gpl print string,text:gstring,,2,False
DLOC_03120,DLG_cfce762186f2,GPL-14,GPL ,14,210,0x00D2,0x4F,gpl print string,text:gstring,,3,False
DLOC_03121,DLG_adaf3261588d,GPL-14,GPL ,14,272,0x0110,0x4F,gpl print string,inline,compressed,,False
DLOC_03122,DLG_c5f1c3fc71c7,GPL-14,GPL ,14,308,0x0134,0x4F,gpl print string,inline,compressed,,False
DLOC_03123,DLG_33724d25c948,GPL-14,GPL ,14,379,0x017B,0x4F,gpl print string,text:gstring,,2,False
DLOC_03124,DLG_cfce762186f2,GPL-14,GPL ,14,384,0x0180,0x4F,gpl print string,text:gstring,,3,False
DLOC_03125,DLG_e9e3f023a660,GPL-14,GPL ,14,549,0x0225,0x4F,gpl print string,inline,compressed,,False
DLOC_03126,DLG_33724d25c948,GPL-14,GPL ,14,573,0x023D,0x4F,gpl print string,text:gstring,,2,False
DLOC_03127,DLG_cfce762186f2,GPL-14,GPL ,14,578,0x0242,0x4F,gpl print string,text:gstring,,3,False
DLOC_03128,DLG_c516acfd5b9e,GPL-14,GPL ,14,727,0x02D7,0x4F,gpl print string,inline,compressed,,False
DLOC_03129,DLG_33724d25c948,GPL-14,GPL ,14,760,0x02F8,0x4F,gpl print string,text:gstring,,2,False
DLOC_03130,DLG_cfce762186f2,GPL-14,GPL ,14,765,0x02FD,0x4F,gpl print string,text:gstring,,3,False
DLOC_03131,DLG_3a160fcae70c,GPL-14,GPL ,14,1067,0x042B,0x4F,gpl print string,inline,compressed,,False
DLOC_03132,DLG_33724d25c948,GPL-14,GPL ,14,1093,0x0445,0x4F,gpl print string,text:gstring,,2,False
DLOC_03133,DLG_cfce762186f2,GPL-14,GPL ,14,1098,0x044A,0x4F,gpl print string,text:gstring,,3,False
DLOC_03134,DLG_45bafa2287a5,GPL-14,GPL ,14,1142,0x0476,0x4F,gpl print string,inline,compressed,,False
DLOC_03135,DLG_33724d25c948,GPL-14,GPL ,14,1205,0x04B5,0x4F,gpl print string,text:gstring,,2,False
DLOC_03136,DLG_cfce762186f2,GPL-14,GPL ,14,1210,0x04BA,0x4F,gpl print string,text:gstring,,3,False
DLOC_03137,DLG_b91258a61090,GPL-14,GPL ,14,1641,0x0669,0x4F,gpl print string,inline,compressed,,False
DLOC_03138,DLG_e57308d59c4b,GPL-14,GPL ,14,1660,0x067C,0x4F,gpl print string,inline,compressed,,False
DLOC_03139,DLG_33724d25c948,GPL-14,GPL ,14,1687,0x0697,0x4F,gpl print string,text:gstring,,2,False
DLOC_03140,DLG_cfce762186f2,GPL-14,GPL ,14,1692,0x069C,0x4F,gpl print string,text:gstring,,3,False
DLOC_03141,DLG_33409f90aecd,GPL-14,GPL ,14,1968,0x07B0,0x4F,gpl print string,inline,compressed,,False
DLOC_03142,DLG_b15c22963460,GPL-14,GPL ,14,2004,0x07D4,0x4F,gpl print string,inline,compressed,,False
DLOC_03143,DLG_1e82ab82c6de,GPL-14,GPL ,14,2049,0x0801,0x48,gpl menu,text:gstring,,1,False
DLOC_03144,DLG_7849974c6973,GPL-14,GPL ,14,2049,0x0801,0x48,gpl menu,inline,compressed,,False
DLOC_03145,DLG_f7ba9f1fee09,GPL-14,GPL ,14,2049,0x0801,0x48,gpl menu,inline,compressed,,False
DLOC_03146,DLG_dd6983ac2fc9,GPL-14,GPL ,14,2049,0x0801,0x48,gpl menu,inline,compressed,,False
DLOC_03147,DLG_9992658d1752,GPL-14,GPL ,14,2049,0x0801,0x48,gpl menu,inline,compressed,,False
DLOC_03148,DLG_03277e1e9f1e,GPL-14,GPL ,14,2049,0x0801,0x48,gpl menu,inline,compressed,,False
DLOC_03149,DLG_33724d25c948,GPL-14,GPL ,14,2223,0x08AF,0x4F,gpl print string,text:gstring,,2,False
DLOC_03150,DLG_cfce762186f2,GPL-14,GPL ,14,2228,0x08B4,0x4F,gpl print string,text:gstring,,3,False
DLOC_03151,DLG_dd1bf4c98801,GPL-14,GPL ,14,2251,0x08CB,0x4F,gpl print string,inline,compressed,,False
DLOC_03152,DLG_1e82ab82c6de,GPL-14,GPL ,14,2337,0x0921,0x48,gpl menu,text:gstring,,1,False
DLOC_03153,DLG_44a4cc751517,GPL-14,GPL ,14,2337,0x0921,0x48,gpl menu,inline,compressed,,False
DLOC_03154,DLG_920bc3f5a20a,GPL-14,GPL ,14,2337,0x0921,0x48,gpl menu,inline,compressed,,False
DLOC_03155,DLG_ee3da9732ce6,GPL-14,GPL ,14,2337,0x0921,0x48,gpl menu,inline,compressed,,False
DLOC_03156,DLG_19220685d726,GPL-14,GPL ,14,2337,0x0921,0x48,gpl menu,inline,compressed,,False
DLOC_03157,DLG_5dad12737561,GPL-14,GPL ,14,2337,0x0921,0x48,gpl menu,inline,compressed,,False
DLOC_03158,DLG_f110c20364e7,GPL-14,GPL ,14,2337,0x0921,0x48,gpl menu,inline,compressed,,False
DLOC_03159,DLG_127c87f228a3,GPL-14,GPL ,14,2337,0x0921,0x48,gpl menu,inline,compressed,,False
DLOC_03160,DLG_3a5f7b9c8d29,GPL-14,GPL ,14,2337,0x0921,0x48,gpl menu,inline,compressed,,False
DLOC_03161,DLG_b552e4144127,GPL-14,GPL ,14,2610,0x0A32,0x4F,gpl print string,inline,compressed,,False
DLOC_03162,DLG_4f57be068430,GPL-14,GPL ,14,2665,0x0A69,0x4F,gpl print string,inline,compressed,,False
DLOC_03163,DLG_dfa4c4d71cd7,GPL-14,GPL ,14,2698,0x0A8A,0x4F,gpl print string,inline,compressed,,False
DLOC_03164,DLG_673005e31288,GPL-14,GPL ,14,2733,0x0AAD,0x4F,gpl print string,inline,compressed,,False
DLOC_03165,DLG_33724d25c948,GPL-14,GPL ,14,2753,0x0AC1,0x4F,gpl print string,text:gstring,,2,False
DLOC_03166,DLG_cfce762186f2,GPL-14,GPL ,14,2758,0x0AC6,0x4F,gpl print string,text:gstring,,3,False
DLOC_03167,DLG_84c56cb6956a,GPL-14,GPL ,14,2804,0x0AF4,0x4F,gpl print string,inline,compressed,,False
DLOC_03168,DLG_31c786faea22,GPL-14,GPL ,14,2866,0x0B32,0x4F,gpl print string,inline,compressed,,False
DLOC_03169,DLG_a9da92a49718,GPL-14,GPL ,14,2931,0x0B73,0x4F,gpl print string,inline,compressed,,False
DLOC_03170,DLG_8187299d4542,GPL-14,GPL ,14,3012,0x0BC4,0x4F,gpl print string,inline,compressed,,False
DLOC_03171,DLG_247d7e588c25,GPL-14,GPL ,14,3085,0x0C0D,0x4F,gpl print string,inline,compressed,,False
DLOC_03172,DLG_6ce326f5130d,GPL-14,GPL ,14,3161,0x0C59,0x4F,gpl print string,inline,compressed,,False
DLOC_03173,DLG_9337cc7fa99f,GPL-14,GPL ,14,3242,0x0CAA,0x4F,gpl print string,inline,compressed,,False
DLOC_03174,DLG_2e53818a68bb,GPL-14,GPL ,14,3312,0x0CF0,0x4F,gpl print string,inline,compressed,,False
DLOC_03175,DLG_c071387b9bb9,GPL-14,GPL ,14,3381,0x0D35,0x4F,gpl print string,inline,compressed,,False
DLOC_03176,DLG_602515a3647e,GPL-14,GPL ,14,3454,0x0D7E,0x4F,gpl print string,inline,compressed,,False
DLOC_03177,DLG_4784ce7ca9e8,GPL-14,GPL ,14,3522,0x0DC2,0x4F,gpl print string,inline,compressed,,False
DLOC_03178,DLG_2c85b6cd3da6,GPL-14,GPL ,14,3575,0x0DF7,0x4F,gpl print string,inline,compressed,,False
DLOC_03179,DLG_b2e786622b46,GPL-14,GPL ,14,3643,0x0E3B,0x4F,gpl print string,inline,compressed,,False
DLOC_03180,DLG_581987f2edf3,GPL-14,GPL ,14,3690,0x0E6A,0x4F,gpl print string,inline,compressed,,False
DLOC_03181,DLG_afe5f8fd70f4,GPL-14,GPL ,14,3756,0x0EAC,0x4F,gpl print string,inline,compressed,,False
DLOC_03182,DLG_40b5ba7f5cba,GPL-14,GPL ,14,3800,0x0ED8,0x4F,gpl print string,inline,compressed,,False
DLOC_03183,DLG_a71f79bc5354,GPL-14,GPL ,14,3870,0x0F1E,0x4F,gpl print string,inline,compressed,,False
DLOC_03184,DLG_caa6a6af0c99,GPL-14,GPL ,14,3939,0x0F63,0x4F,gpl print string,inline,compressed,,False
DLOC_03185,DLG_f4f2f548511f,GPL-14,GPL ,14,3996,0x0F9C,0x4F,gpl print string,inline,compressed,,False
DLOC_03186,DLG_6b477c556bd9,GPL-14,GPL ,14,4052,0x0FD4,0x4F,gpl print string,inline,compressed,,False
DLOC_03187,DLG_1e82ab82c6de,GPL-14,GPL ,14,4089,0x0FF9,0x48,gpl menu,text:gstring,,1,False
DLOC_03188,DLG_5e67a6245800,GPL-14,GPL ,14,4089,0x0FF9,0x48,gpl menu,inline,compressed,,False
DLOC_03189,DLG_7f76eaec1c24,GPL-14,GPL ,14,4089,0x0FF9,0x48,gpl menu,inline,compressed,,False
DLOC_03190,DLG_d2d26db09a10,GPL-14,GPL ,14,4181,0x1055,0x4F,gpl print string,inline,compressed,,False
DLOC_03191,DLG_7b1ddb8d9efb,GPL-140,GPL ,140,2,0x0002,0x4F,gpl print string,inline,compressed,,False
DLOC_03192,DLG_33724d25c948,GPL-140,GPL ,140,32,0x0020,0x4F,gpl print string,text:gstring,,2,False
DLOC_03193,DLG_cfce762186f2,GPL-140,GPL ,140,37,0x0025,0x4F,gpl print string,text:gstring,,3,False
DLOC_03194,DLG_f1f878782c57,GPL-140,GPL ,140,71,0x0047,0x4F,gpl print string,inline,compressed,,False
DLOC_03195,DLG_33724d25c948,GPL-140,GPL ,140,140,0x008C,0x4F,gpl print string,text:gstring,,2,False
DLOC_03196,DLG_cfce762186f2,GPL-140,GPL ,140,145,0x0091,0x4F,gpl print string,text:gstring,,3,False
DLOC_03197,DLG_70d3dc9946e5,GPL-140,GPL ,140,170,0x00AA,0x4F,gpl print string,inline,compressed,,False
DLOC_03198,DLG_33724d25c948,GPL-140,GPL ,140,231,0x00E7,0x4F,gpl print string,text:gstring,,2,False
DLOC_03199,DLG_cfce762186f2,GPL-140,GPL ,140,236,0x00EC,0x4F,gpl print string,text:gstring,,3,False
DLOC_03200,DLG_b83c62cf6d94,GPL-140,GPL ,140,254,0x00FE,0x4F,gpl print string,inline,compressed,,False
DLOC_03201,DLG_f0f1bdf742d6,GPL-140,GPL ,140,319,0x013F,0x4F,gpl print string,inline,compressed,,False
DLOC_03202,DLG_33724d25c948,GPL-140,GPL ,140,338,0x0152,0x4F,gpl print string,text:gstring,,2,False
DLOC_03203,DLG_cfce762186f2,GPL-140,GPL ,140,343,0x0157,0x4F,gpl print string,text:gstring,,3,False
DLOC_03204,DLG_33724d25c948,GPL-140,GPL ,140,396,0x018C,0x4F,gpl print string,text:gstring,,2,False
DLOC_03205,DLG_cfce762186f2,GPL-140,GPL ,140,401,0x0191,0x4F,gpl print string,text:gstring,,3,False
DLOC_03206,DLG_e72601af0add,GPL-140,GPL ,140,407,0x0197,0x4F,gpl print string,inline,compressed,,False
DLOC_03207,DLG_ae1e88656f69,GPL-140,GPL ,140,473,0x01D9,0x4F,gpl print string,inline,compressed,,False
DLOC_03208,DLG_0051432aad37,GPL-140,GPL ,140,503,0x01F7,0x4F,gpl print string,inline,compressed,,False
DLOC_03209,DLG_52d7fb066d0a,GPL-140,GPL ,140,557,0x022D,0x4F,gpl print string,inline,compressed,,False
DLOC_03210,DLG_1e82ab82c6de,GPL-140,GPL ,140,638,0x027E,0x48,gpl menu,text:gstring,,1,False
DLOC_03211,DLG_a8925c8ccb8e,GPL-140,GPL ,140,638,0x027E,0x48,gpl menu,inline,introduce,,False
DLOC_03212,DLG_0810fa73fe72,GPL-140,GPL ,140,638,0x027E,0x48,gpl menu,inline,compressed,,False
DLOC_03213,DLG_89956f8bcdd4,GPL-140,GPL ,140,638,0x027E,0x48,gpl menu,inline,compressed,,False
DLOC_03214,DLG_febca9609839,GPL-140,GPL ,140,638,0x027E,0x48,gpl menu,inline,compressed,,False
DLOC_03215,DLG_8d6bb92606cc,GPL-140,GPL ,140,638,0x027E,0x48,gpl menu,inline,compressed,,False
DLOC_03216,DLG_4e9d7721c700,GPL-140,GPL ,140,638,0x027E,0x48,gpl menu,inline,compressed,,False
DLOC_03217,DLG_bac39d6616bf,GPL-140,GPL ,140,638,0x027E,0x48,gpl menu,inline,compressed,,False
DLOC_03218,DLG_eff4bd23ccbe,GPL-140,GPL ,140,638,0x027E,0x48,gpl menu,inline,compressed,,False
DLOC_03219,DLG_23ec251f7075,GPL-140,GPL ,140,638,0x027E,0x48,gpl menu,inline,compressed,,False
DLOC_03220,DLG_6268a512fd8e,GPL-140,GPL ,140,638,0x027E,0x48,gpl menu,inline,compressed,,False
DLOC_03221,DLG_cd7796c36942,GPL-140,GPL ,140,638,0x027E,0x48,gpl menu,inline,compressed,,False
DLOC_03222,DLG_666b5040363d,GPL-140,GPL ,140,638,0x027E,0x48,gpl menu,text:gstring,,5,False
DLOC_03223,DLG_774d269af0c6,GPL-140,GPL ,140,1008,0x03F0,0x4F,gpl print string,inline,compressed,,False
DLOC_03224,DLG_2b4c4886e108,GPL-140,GPL ,140,1073,0x0431,0x4F,gpl print string,inline,compressed,,False
DLOC_03225,DLG_dbdbeadaafad,GPL-140,GPL ,140,1100,0x044C,0x4F,gpl print string,inline,compressed,,False
DLOC_03226,DLG_b66df3aa3fa2,GPL-140,GPL ,140,1147,0x047B,0x4F,gpl print string,inline,compressed,,False
DLOC_03227,DLG_27ba1dd6bd64,GPL-140,GPL ,140,1181,0x049D,0x4F,gpl print string,inline,compressed,,False
DLOC_03228,DLG_45751f43b988,GPL-140,GPL ,140,1210,0x04BA,0x4F,gpl print string,inline,compressed,,False
DLOC_03229,DLG_8af718418ce3,GPL-140,GPL ,140,1277,0x04FD,0x4F,gpl print string,inline,compressed,,False
DLOC_03230,DLG_8c6c798c70b9,GPL-140,GPL ,140,1342,0x053E,0x4F,gpl print string,inline,compressed,,False
DLOC_03231,DLG_fd50dda532cd,GPL-140,GPL ,140,1381,0x0565,0x4F,gpl print string,inline,compressed,,False
DLOC_03232,DLG_b2a85c736f83,GPL-140,GPL ,140,1427,0x0593,0x4F,gpl print string,inline,compressed,,False
DLOC_03233,DLG_5bc130dc0812,GPL-140,GPL ,140,1495,0x05D7,0x4F,gpl print string,inline,compressed,,False
DLOC_03234,DLG_b088007b1a73,GPL-140,GPL ,140,1541,0x0605,0x4F,gpl print string,inline,compressed,,False
DLOC_03235,DLG_b96b89d11b04,GPL-140,GPL ,140,1606,0x0646,0x4F,gpl print string,inline,compressed,,False
DLOC_03236,DLG_7687b92bf59c,GPL-140,GPL ,140,1677,0x068D,0x4F,gpl print string,inline,compressed,,False
DLOC_03237,DLG_8eda29bc9440,GPL-140,GPL ,140,1731,0x06C3,0x4F,gpl print string,inline,compressed,,False
DLOC_03238,DLG_374fa5cb8d32,GPL-140,GPL ,140,1793,0x0701,0x4F,gpl print string,inline,compressed,,False
DLOC_03239,DLG_aeaa88fc94f3,GPL-140,GPL ,140,1857,0x0741,0x4F,gpl print string,inline,compressed,,False
DLOC_03240,DLG_fc8fc9192f93,GPL-140,GPL ,140,1924,0x0784,0x4F,gpl print string,inline,compressed,,False
DLOC_03241,DLG_f488bb2ad4f0,GPL-140,GPL ,140,1991,0x07C7,0x4F,gpl print string,inline,compressed,,False
DLOC_03242,DLG_6763a924e89a,GPL-140,GPL ,140,2006,0x07D6,0x4F,gpl print string,inline,compressed,,False
DLOC_03243,DLG_cbc681ec694e,GPL-140,GPL ,140,2063,0x080F,0x4F,gpl print string,inline,compressed,,False
DLOC_03244,DLG_0f7e035a55fd,GPL-140,GPL ,140,2088,0x0828,0x4F,gpl print string,inline,compressed,,False
DLOC_03245,DLG_23838c20a8a8,GPL-140,GPL ,140,2153,0x0869,0x4F,gpl print string,inline,compressed,,False
DLOC_03246,DLG_abebeeed9ed5,GPL-140,GPL ,140,2222,0x08AE,0x4F,gpl print string,inline,compressed,,False
DLOC_03247,DLG_51581a498d18,GPL-140,GPL ,140,2277,0x08E5,0x4F,gpl print string,inline,compressed,,False
DLOC_03248,DLG_1e82ab82c6de,GPL-140,GPL ,140,2331,0x091B,0x48,gpl menu,text:gstring,,1,False
DLOC_03249,DLG_d426c1103a1f,GPL-140,GPL ,140,2331,0x091B,0x48,gpl menu,inline,compressed,,False
DLOC_03250,DLG_e6830efe82a3,GPL-140,GPL ,140,2331,0x091B,0x48,gpl menu,inline,compressed,,False
DLOC_03251,DLG_9897944f959e,GPL-140,GPL ,140,2331,0x091B,0x48,gpl menu,inline,compressed,,False
DLOC_03252,DLG_666b5040363d,GPL-140,GPL ,140,2331,0x091B,0x48,gpl menu,text:gstring,,5,False
DLOC_03253,DLG_40ea4762105d,GPL-140,GPL ,140,2455,0x0997,0x4F,gpl print string,inline,compressed,,False
DLOC_03254,DLG_41fdfe167c0e,GPL-140,GPL ,140,2494,0x09BE,0x4F,gpl print string,inline,compressed,,False
DLOC_03255,DLG_fc5c0d0b0491,GPL-140,GPL ,140,2548,0x09F4,0x4F,gpl print string,inline,compressed,,False
DLOC_03256,DLG_de543820a9bc,GPL-140,GPL ,140,2640,0x0A50,0x4F,gpl print string,inline,compressed,,False
DLOC_03257,DLG_1e82ab82c6de,GPL-140,GPL ,140,2704,0x0A90,0x48,gpl menu,text:gstring,,1,False
DLOC_03258,DLG_8f581d2e1a60,GPL-140,GPL ,140,2704,0x0A90,0x48,gpl menu,inline,compressed,,False
DLOC_03259,DLG_18e80560ad58,GPL-140,GPL ,140,2704,0x0A90,0x48,gpl menu,inline,compressed,,False
DLOC_03260,DLG_db0755df01da,GPL-140,GPL ,140,2704,0x0A90,0x48,gpl menu,inline,compressed,,False
DLOC_03261,DLG_d613d0ccb8c8,GPL-140,GPL ,140,2704,0x0A90,0x48,gpl menu,inline,compressed,,False
DLOC_03262,DLG_cb46a04cf606,GPL-140,GPL ,140,2704,0x0A90,0x48,gpl menu,inline,compressed,,False
DLOC_03263,DLG_fd64f7e6387e,GPL-140,GPL ,140,2704,0x0A90,0x48,gpl menu,inline,compressed,,False
DLOC_03264,DLG_2e833bfa263e,GPL-140,GPL ,140,2704,0x0A90,0x48,gpl menu,inline,compressed,,False
DLOC_03265,DLG_90ffd6c11f20,GPL-140,GPL ,140,2704,0x0A90,0x48,gpl menu,inline,compressed,,False
DLOC_03266,DLG_e7f013bc73b5,GPL-140,GPL ,140,2704,0x0A90,0x48,gpl menu,inline,compressed,,False
